date,open,high,low,close,amount,volume,reserve
20130408,2196.24,2212.59,2180.67,2211.59,73666166784.0,86257470,39125358
20130409,2215.47,2234.73,2215.47,2225.77,73135038464.0,82896544,12845826
20130410,2224.93,2233.04,2212.56,2226.13,71090216960.0,80619621,37355912
20130411,2236.98,2242.48,2217.26,2219.55,62132699136.0,73632704,42991921
20130412,2218.1,2226.26,2204.44,2206.78,56196878336.0,66846340,49152213
20130415,2199.91,2204.99,2177.39,2181.94,58162176000.0,71632323,51052749
20130416,2169.63,2196.43,2165.78,2194.85,66955845632.0,79992178,13763323
20130417,2195.03,2197.51,2178.47,2193.8,59986554880.0,68314181,26739229
20130418,2181.82,2206.03,2175.44,2197.6,61888122880.0,71616927,30540227
20130419,2201.12,2250.11,2200.58,2244.64,95383011328.0,109660556,1508305
20130422,2236.4,2245.12,2232.26,2242.17,82245001216.0,95233730,32899533
20130423,2242.62,2242.62,2182.81,2184.54,82217517056.0,96541315,61931577
20130424,2187.35,2226.12,2184.11,2218.32,78977212416.0,91600261,4064165
20130425,2213.19,2224.63,2191.85,2199.31,84483235840.0,96704188,52428990
20130426,2203.89,2210.58,2173.86,2177.91,65251508224.0,76673970,52887715
20130502,2170.78,2179.65,2161.14,2174.12,59877609472.0,68337936,30081518
20130503,2179.05,2222.81,2179.05,2205.5,78315700224.0,88583464,2950073
20130506,2212.5,2236.07,2212.5,2231.17,81625604096.0,92268146,3933078
20130507,2227.86,2240.26,2219.44,2235.57,79040921600.0,86452356,27263491
20130508,2242.39,2255.21,2235.42,2246.3,81390845952.0,90371933,22479433
20130509,2246.96,2247.86,2221.38,2232.97,91165294592.0,98531637,43450680
20130510,2228.82,2247.67,2225.81,2246.83,81280139264.0,90335476,14287601
20130513,2247.68,2250.85,2231.36,2241.92,79191482368.0,86211224,33489333
20130514,2238.9,2239.93,2205.87,2217.01,75660468224.0,83244975,51970240
20130515,2217.09,2225.19,2213.58,2224.8,66658263040.0,71722893,16122561
20130516,2221.34,2252.87,2210.77,2251.81,102255271936.0,110284376,9306954
20130517,2249.81,2288.09,2248.41,2282.87,111248809984.0,126126006,8913740
20130520,2286.33,2309.39,2281.9,2299.99,128843530240.0,139150514,12911350
20130521,2297.11,2305.3,2290.12,2305.11,113025212416.0,124173176,18023057
20130522,2303.75,2314.18,2292.43,2302.4,115290456064.0,128360026,36569497
20130523,2293.81,2304.95,2274.1,2275.67,111052054528.0,124019844,50921683
20130524,2281.45,2292.6,2270.25,2288.53,92021530624.0,101441213,9437986
20130527,2286.66,2301.7,2283.94,2293.08,99920158720.0,107325061,25166390
20130528,2293.4,2322.1,2281.47,2321.32,120352497664.0,132632995,17957566
20130529,2323.54,2334.33,2321.17,2324.02,114311553024.0,125250729,27394575
20130530,2316.25,2325.72,2310.49,2317.75,103546765312.0,111913032,39059826
20130531,2320.74,2325.53,2299.37,2300.6,100703985664.0,108162554,48496878
20130603,2300.21,2313.43,2294.11,2299.25,91648606208.0,96882814,35717521
20130604,2297.1,2297.1,2264.76,2272.42,92377178112.0,101895818,57344129
20130605,2270.71,2276.87,2260.87,2270.93,71142678528.0,76483303,27787779
20130606,2264.43,2266.69,2240.07,2242.11,75261583360.0,81538694,57081985
20130607,2242.26,2250.63,2205.07,2210.9,81058349056.0,89978077,56361093
20130613,2190.1,2190.1,2126.22,2148.36,79714525184.0,94371094,60489802
20130614,2150.06,2163.85,2142.78,2162.04,68747763712.0,77857472,7537490
20130617,2165.99,2169.36,2147.03,2156.22,68440145920.0,75757790,34996647
20130618,2158.55,2161.68,2138.35,2159.29,63582679040.0,69632271,22872647
20130619,2150.82,2150.82,2115.79,2143.45,67080568832.0,75425016,45154590
20130620,2132.81,2132.81,2082.82,2084.02,68164538368.0,77787930,61866036
20130621,2058.98,2085.86,2042.88,2073.1,67440066560.0,79673224,44761374
20130624,2068.86,2068.86,1958.4,1963.24,87969841152.0,109198215,64225301
20130625,1948.31,1963.57,1849.65,1959.51,104743632896.0,138158516,42664254
20130626,1954.47,1959.16,1922.82,1951.5,80892690432.0,101192527,21693046
20130627,1955.13,1980.54,1942.37,1950.01,84260405248.0,105813318,48496876
20130628,1935.52,1987.98,1925.65,1979.21,77513875456.0,100737968,25297471
20130701,1965.99,1995.92,1957.57,1995.24,62711812096.0,78051393,11404054
20130702,1992.89,2007.62,1978.43,2006.56,73980846080.0,86415418,17695416
20130703,1996.51,1996.54,1965.52,1994.27,76682436608.0,93466471,47317256
20130704,1982.87,2022.14,1974.1,2006.1,82685493248.0,100394183,13959920
20130705,2006.19,2021.54,2002.37,2007.2,75137507328.0,91345222,33096118
20130708,1983.21,1983.21,1953.12,1958.27,67187834880.0,84136491,61145158
20130709,1953.6,1969.15,1946.37,1965.45,52223184896.0,64538733,21693019
20130710,1962.84,2009.36,1960.28,2008.13,72807809024.0,89797981,1639379
20130711,2011.02,2092.87,2010.4,2072.99,131049070592.0,159970773,2032594
20130712,2068.04,2074.86,2036.05,2039.49,102972653568.0,121174175,52166851
20130715,2046.12,2076.67,2037.25,2059.39,88023343104.0,101470357,5243774
20130716,2054.6,2066.36,2038.54,2065.72,82870902784.0,96737399,15073989
20130717,2061.19,2075.81,2043.23,2044.92,87993974784.0,103251321,52953266
20130718,2038.4,2043.37,2016.9,2023.4,76618530816.0,92132049,46858511
20130719,2025.32,2035.22,1990.25,1992.65,87481516032.0,104577571,58458222
20130722,1977.73,2005.47,1970.64,2004.76,69649506304.0,82922190,12845804
20130723,2008.95,2051.53,2005.09,2043.88,92711264256.0,109517360,2163649
20130724,2035.69,2042.77,2010.42,2033.33,93700579328.0,106655779,37945721
20130725,2037.34,2045.37,2016.43,2021.17,86249512960.0,98545366,46792945
20130726,2013.19,2021.57,2000.8,2010.85,65538621440.0,73800429,41746757
20130729,1997.84,1997.84,1969.85,1976.31,65866981376.0,78683274,55050381
20130730,1981.45,2006.23,1965.36,1990.06,66157867008.0,77219784,22217316
20130731,2000.79,2015.47,1987.88,1993.8,59394334720.0,70160603,23986732
20130801,2000.82,2029.93,1997.06,2029.07,77395279872.0,91256686,1573837
20130802,2039.51,2047.08,2025.65,2029.42,78906253312.0,93592767,28574186
20130805,2031.72,2050.91,2025.23,2050.48,73277095936.0,85517968,6620009
20130806,2043.65,2066.74,2034.96,2060.5,88690556928.0,105580975,16122538
20130807,2056.37,2069.56,2043.75,2046.78,91260305408.0,107712594,43909407
20130808,2044.44,2058.56,2037.25,2044.9,71954923520.0,84133290,34996629
20130809,2052.24,2061.71,2030.13,2052.24,83036020736.0,95316423,22217305
20130812,2058.42,2102.35,2055.72,2101.28,116489707520.0,135128974,5374866
20130813,2101.32,2106.4,2093.8,2106.16,96430366720.0,117708875,22544973
20130814,2109.23,2122.97,2093.04,2100.14,95791169536.0,114437802,42926392
20130815,2099.28,2108.41,2079.97,2081.88,84735664128.0,99396656,50593997
20130816,2075.98,2198.85,2061.65,2068.45,123125129216.0,153063326,52625571
20130819,2055.13,2091.13,2052.7,2085.6,81501388800.0,97446783,7209808
20130820,2081.97,2098.98,2066.07,2072.6,89117933568.0,107381773,42402112
20130821,2076.27,2076.32,2056.91,2072.96,72860721152.0,87445991,21103209
20130822,2069.31,2083.33,2062.37,2067.12,76018376704.0,90928307,38797679
20130823,2075.93,2079.85,2029.37,2057.46,94571634688.0,112426351,44761375
20130826,2061.42,2097.34,2056.13,2096.47,99157901312.0,119932652,2229180
20130827,2095.44,2105.38,2090.43,2103.57,104591622144.0,126341966,18154140
20130828,2092.31,2113.82,2080.86,2101.3,132239097856.0,161392026,38338953
20130829,2108.44,2110.89,2088.24,2097.23,105259327488.0,133268219,36700572
20130830,2097.22,2114.39,2089.1,2098.38,132055678976.0,170075649,32899541
20130902,2104.09,2108.68,2078.46,2098.45,121084657664.0,149158524,29164055
20130903,2100.45,2123.85,2095.46,2123.11,112421232640.0,138893175,10421060
20130904,2121.68,2133.0,2115.75,2127.62,116457422848.0,142000386,33751494
20130905,2125.25,2127.86,2115.24,2122.43,105776496640.0,126544104,42205529
20130906,2119.33,2143.24,2119.02,2139.99,119152336896.0,143260660,21103245
20130909,2151.35,2218.53,2151.35,2212.52,178881740800.0,219427086,12649256
20130910,2214.81,2238.55,2202.82,2237.98,191083872256.0,237206649,15663860
20130911,2244.96,2258.07,2233.0,2241.27,195427631104.0,244349455,34406862
20130912,2236.17,2270.27,2226.29,2255.61,167300579328.0,209715110,30867961
20130913,2251.46,2259.42,2228.48,2236.22,140600131584.0,171984229,41025900
20130916,2244.46,2248.47,2226.17,2231.4,133580636160.0,154884020,36503960
20130917,2230.39,2230.93,2184.92,2185.56,132460429312.0,154542555,55574680
20130918,2185.94,2195.9,2172.04,2191.85,101333090304.0,115111887,16057039
20130923,2199.36,2223.07,2198.34,2221.04,121468256256.0,133174858,5112719
20130924,2219.47,2219.54,2187.24,2207.53,143330951168.0,160415055,42008924
20130925,2206.23,2217.97,2193.72,2198.51,143779987456.0,160212762,44892448
20130926,2192.23,2192.23,2154.72,2155.81,125680361472.0,140415346,56623237
20130927,2150.96,2165.78,2149.59,2160.03,97811677184.0,105401788,25559595
20130930,2167.73,2176.3,2165.16,2174.67,88982757376.0,92810081,12190478
20131008,2171.9,2200.02,2161.49,2198.2,114992021504.0,126710203,10683195
20131009,2191.39,2212.35,2185.18,2211.77,117966135296.0,130871737,19268254
20131010,2214.41,2214.59,2186.48,2190.93,136575148032.0,149775896,44040512
20131011,2201.41,2228.87,2200.53,2228.15,142271938560.0,156892176,8061812
20131014,2232.22,2242.98,2226.4,2237.77,151626940416.0,165983386,23003760
20131015,2237.93,2240.25,2221.14,2233.41,138541629440.0,153722825,34603450
20131016,2228.11,2228.11,2183.4,2193.07,138165501952.0,154638637,57081986
20131017,2201.71,2211.03,2183.25,2188.54,113138851840.0,126767944,31785421
20131018,2188.71,2203.29,2184.36,2193.78,90814177280.0,103724631,26214959
20131021,2198.11,2230.28,2190.39,2229.24,123936342016.0,136694408,3867558
20131022,2227.34,2227.34,2204.24,2210.65,134994870272.0,149132831,42795346
20131023,2213.27,2226.85,2177.73,2183.11,125789855744.0,146347090,54395044
20131024,2178.82,2183.41,2159.87,2164.32,90001866752.0,103008953,44433710
20131025,2163.69,2170.61,2122.68,2132.96,99671695360.0,113924520,54591644
20131028,2135.88,2140.96,2123.07,2133.87,77889331200.0,88401322,32571863
20131029,2135.23,2163.66,2093.2,2128.86,117347753984.0,143092811,55705757
20131030,2126.69,2161.94,2121.84,2160.46,95233753088.0,119643362,7406464
20131031,2155.51,2155.51,2137.47,2141.61,88638832640.0,108063020,42402108
20131101,2139.88,2157.31,2132.63,2149.56,76271861760.0,89118477,30278120
20131104,2156.09,2160.58,2143.21,2149.63,66305998848.0,76147941,23331408
20131105,2139.84,2158.15,2124.85,2157.24,77963321344.0,91900031,16319161
20131106,2149.39,2166.17,2138.78,2139.61,86547128320.0,100487344,47513851
20131107,2136.63,2141.6,2119.19,2129.4,70177472512.0,81842610,49545439
20131108,2120.92,2128.58,2103.51,2106.13,70325215232.0,83096859,54395053
20131111,2103.3,2117.28,2093.63,2109.47,59934060544.0,69678299,22282863
20131112,2110.72,2127.94,2108.4,2126.77,67951267840.0,79446731,10945313
20131113,2117.89,2117.91,2086.01,2087.94,73376063488.0,88257094,57737338
20131114,2087.12,2102.38,2078.99,2100.51,72089886720.0,83799373,13763312
20131115,2100.9,2153.21,2100.79,2135.83,113364459520.0,125894520,3212221
20131118,2147.37,2198.32,2143.77,2197.22,143246229504.0,157502714,2950082
20131119,2198.32,2203.3,2186.11,2193.13,115941883904.0,125082307,35914126
20131120,2201.47,2207.11,2186.64,2206.61,104820416512.0,118961861,14680787
20131121,2197.01,2206.53,2177.74,2205.77,120005001216.0,137245516,39911786
20131122,2206.47,2211.07,2188.77,2196.38,102450200576.0,113866457,43843873
20131125,2186.06,2209.15,2181.42,2186.12,96747315200.0,108282655,36569489
20131126,2184.33,2192.58,2176.18,2183.07,84536639488.0,100460830,31588820
20131127,2181.73,2207.62,2176.85,2201.07,102163488768.0,115384411,12452616
20131128,2204.38,2234.39,2202.62,2219.37,119645437952.0,134456777,16646860
20131129,2221.62,2224.94,2212.26,2220.5,97834024960.0,106959053,27918840
20131202,2203.12,2231.92,2172.63,2207.37,151936155648.0,174281990,58589300
20131203,2196.82,2227.92,2193.25,2222.67,100776656896.0,113506410,6816645
20131204,2219.97,2260.87,2215.92,2251.76,135497940992.0,157292943,5702548
20131205,2252.72,2255.26,2239.14,2247.06,105837305856.0,122048414,31588809
20131206,2242.56,2248.15,2228.63,2237.11,92254756864.0,103700929,39321958
20131209,2241.79,2249.17,2231.73,2238.2,84432478208.0,93273639,22020698
20131210,2239.86,2250.5,2231.68,2237.49,95556296704.0,109043133,30867943
20131211,2228.63,2228.63,2193.16,2204.17,94389297152.0,109473150,54984871
20131212,2199.32,2214.55,2194.9,2202.8,76003328000.0,86108671,29557215
20131213,2188.26,2204.64,2183.84,2196.07,72637505536.0,85101012,29295089
20131216,2197.23,2201.7,2159.99,2160.86,86422953984.0,101387594,57606273
20131217,2161.54,2165.54,2146.31,2151.08,66921598976.0,78578936,41484614
20131218,2150.41,2156.59,2142.62,2148.29,55420596224.0,64173584,31850946
20131219,2153.67,2159.14,2126.25,2127.79,61496942592.0,73123479,51970230
20131220,2128.37,2131.74,2082.85,2084.79,72198201344.0,86775212,53346489
20131223,2089.54,2099.52,2068.54,2089.71,58435624960.0,68146636,38601072
20131224,2094.07,2111.81,2079.81,2092.91,61697069056.0,70251467,18219681
20131225,2095.02,2107.23,2088.3,2106.35,58136846336.0,65139096,13173500
20131226,2102.66,2102.66,2070.55,2073.1,66767122432.0,78541408,57933946
20131227,2074.59,2110.36,2069.59,2101.25,66394443776.0,76756827,4916123
20131230,2108.88,2112.01,2095.06,2097.53,63038943232.0,74085056,28377598
20131231,2090.68,2120.27,2087.42,2115.98,71456284672.0,80474375,18416305
20140102,2112.13,2113.11,2101.02,2109.39,61921353728.0,68485486,30212587
20140103,2101.54,2102.17,2075.9,2083.14,72372232192.0,84497241,53870768
20140106,2078.68,2078.68,2034.01,2045.71,72895397888.0,89587608,62324800
20140107,2034.22,2052.28,2029.25,2047.32,54638641152.0,63402938,22610530
20140108,2047.26,2062.95,2037.11,2044.34,62941429760.0,71647364,41419099
20140109,2041.77,2057.2,2026.45,2027.62,67605663744.0,75941883,51380436
20140110,2023.54,2029.3,2008.01,2013.3,61044551680.0,75616121,50462923
20140113,2014.98,2027.18,2000.4,2009.56,55616749568.0,66544776,36962702
20140114,2007.16,2027.43,2001.14,2026.84,56687624192.0,70366614,6488966
20140115,2024.23,2027.41,2010.2,2023.35,57740357632.0,67436222,30802387
20140116,2022.54,2034.71,2014.41,2023.7,62829760512.0,72755719,24052287
20140117,2017.52,2017.87,2001.33,2004.95,57039564800.0,67305720,56623237
20140120,2001.89,2005.94,1984.82,1991.25,48298782720.0,56271247,40960321
20140121,1992.02,2014.15,1992.02,2008.31,52017917952.0,59844911,6095747
20140122,2009.97,2052.34,2008.93,2051.75,84126662656.0,98892856,1442785
20140123,2048.33,2052.53,2039.05,2042.18,76083322880.0,84210585,37552514
20140124,2037.67,2060.99,2034.45,2054.39,82346180608.0,92947921,10027823
20140127,2044.27,2044.85,2029.63,2033.3,81914216448.0,88815426,45416740
20140128,2036.4,2047.13,2026.99,2038.51,65751605248.0,72529043,31916491
20140129,2042.18,2051.58,2039.77,2049.91,67694125056.0,73865462,23462470
20140130,2045.93,2045.93,2031.47,2033.08,58264498176.0,62615184,46399751
20140207,2022.32,2044.73,2014.7,2044.5,67829923840.0,73598755,14090983
20140210,2049.98,2087.97,2049.98,2086.07,112722919424.0,124331833,1901527
20140211,2086.18,2111.06,2082.52,2103.67,125266771968.0,142211324,21299833
20140212,2103.83,2110.9,2096.51,2109.96,110804074496.0,126333186,18219690
20140213,2106.93,2122.83,2096.97,2098.4,124377063424.0,146532634,49217774
20140214,2097.32,2116.19,2095.09,2115.85,97399668736.0,111517950,6620023
20140217,2124.88,2136.45,2117.69,2135.41,126213750784.0,140244443,9438004
20140218,2134.14,2134.14,2113.13,2119.07,129786970112.0,142869308,43254091
20140219,2116.92,2152.96,2111.17,2142.55,127818448896.0,151261246,23593583
20140220,2152.89,2177.98,2136.48,2138.78,130938437632.0,157052276,47251719
20140221,2131.59,2132.7,2098.33,2113.69,99514286080.0,117662651,47841542
20140224,2099.72,2099.72,2058.79,2076.69,107202453504.0,123555308,44171585
20140225,2077.28,2087.62,2026.54,2034.22,127823831040.0,140132978,60358746
20140226,2026.61,2041.63,2014.38,2041.25,96117710848.0,110112687,21693066
20140227,2045.1,2068.31,2036.39,2047.35,112875749376.0,132163852,44040493
20140228,2040.62,2058.49,2020.93,2056.3,95684075520.0,111637907,16384727
20140303,2052.08,2078.33,2047.07,2075.23,104980602880.0,127460891,8520551
20140304,2068.11,2074.02,2050.13,2071.47,101116313600.0,115925792,36372888
20140305,2073.29,2074.81,2050.18,2053.08,91623333888.0,107733082,42860864
20140306,2050.03,2065.79,2030.95,2059.58,92561448960.0,109290133,31523290
20140307,2058.38,2079.49,2050.47,2057.91,89332137984.0,103709540,41746781
20140310,2042.35,2042.63,1995.55,1999.06,95032991744.0,115696666,62259272
20140311,1994.42,2008.07,1985.6,2001.16,76870328320.0,92705265,23724644
20140312,1996.24,2011.06,1974.38,1997.69,79293071360.0,101361719,30933473
20140313,2000.69,2029.12,1996.53,2019.11,77979058176.0,100978116,11862816
20140314,2008.82,2017.91,1990.98,2004.34,69925888000.0,87775111,43843887
20140317,2009.88,2024.37,1999.25,2023.67,72017780736.0,86250374,6292350
20140318,2026.22,2034.92,2020.41,2025.2,83580452864.0,96777193,26542620
20140319,2019.98,2022.18,2002.44,2021.73,79473238016.0,95180797,35127737
20140320,2017.22,2030.85,1993.0,1993.48,88630976512.0,110333048,57540727
20140321,1987.68,2052.47,1986.07,2047.62,109438066688.0,144477656,4260784
20140324,2050.83,2074.06,2043.33,2066.28,110244495360.0,147700085,14287620
20140325,2063.32,2079.55,2057.49,2067.31,100173660160.0,131822232,29164035
20140326,2070.57,2074.57,2057.65,2063.67,80463446016.0,102611116,37814659
20140327,2060.81,2073.98,2042.71,2046.59,94996463616.0,119149374,50200795
20140328,2046.85,2060.13,2035.24,2041.71,94221959168.0,121681965,44892443
20140331,2043.05,2048.13,2024.19,2033.31,71573692416.0,94356536,40763739
20140401,2031.0,2050.68,2028.1,2047.46,64512638976.0,83286576,6751075
20140402,2049.42,2060.78,2046.74,2058.99,77940637696.0,102658525,27787800
20140403,2063.5,2066.01,2037.45,2043.7,79480897536.0,108618421,40829270
20140404,2037.55,2060.1,2035.22,2058.83,66368647168.0,83189056,9503546
20140408,2054.53,2102.45,2052.9,2098.28,107966357504.0,133370983,7668579
20140409,2100.65,2108.75,2095.64,2105.24,87366778880.0,105340471,18809475
20140410,2105.88,2146.67,2098.08,2134.3,129842348032.0,156789609,21955175
20140411,2130.37,2138.65,2120.18,2130.54,111636807680.0,131768359,37749127
20140414,2127.41,2134.43,2116.61,2131.54,86591717376.0,102077853,22544980
20140415,2125.9,2125.9,2098.15,2101.6,91135361024.0,107531151,49021153
20140416,2097.21,2112.05,2092.16,2105.12,75099480064.0,89361657,26345998
20140417,2108.95,2110.72,2095.71,2098.88,74257031168.0,89896325,39453025
20140418,2091.48,2099.64,2081.19,2097.75,72555978752.0,88155695,27525621
20140421,2085.98,2103.08,2065.23,2065.83,81654554624.0,96378369,56426626
20140422,2062.79,2073.66,2047.33,2072.83,82468102144.0,98719882,33620397
20140423,2068.08,2076.35,2059.11,2067.38,66156171264.0,78531521,35914107
20140424,2064.16,2075.76,2056.19,2057.03,64407531520.0,78185955,46334194
20140425,2060.54,2065.64,2035.57,2036.52,74155876352.0,93042333,54984835
20140428,2033.34,2035.99,2000.14,2003.49,68541493248.0,89795262,58523736
20140429,2001.9,2021.68,1997.64,2020.34,56776482816.0,76221275,8651581
20140430,2020.44,2029.54,2016.58,2026.36,57677357056.0,74528578,18481813
20140505,2022.18,2028.96,2007.35,2027.35,60093489152.0,79933395,18547344
20140506,2024.26,2038.7,2021.49,2028.04,57548111872.0,74609411,23396897
20140507,2023.15,2024.63,2008.45,2010.08,57558052864.0,74360192,54395006
20140508,2006.85,2036.94,2005.69,2015.27,59529367552.0,77865393,22741546
20140509,2016.5,2020.45,2001.3,2011.13,57505382400.0,76224244,41550120
20140512,2022.93,2055.51,2016.64,2052.87,88097005568.0,115742077,2753456
20140513,2055.08,2061.06,2043.55,2050.73,73741721600.0,97223388,38732124
20140514,2049.27,2056.57,2042.74,2047.91,56455290880.0,72011125,34799981
20140515,2044.38,2047.32,2022.86,2024.97,59773444096.0,75845154,56623211
20140516,2023.6,2027.76,2012.69,2026.5,51625885696.0,66353660,26935783
20140519,2023.01,2023.27,1996.01,2005.18,52975247360.0,65329438,46858476
20140520,2011.85,2018.16,2002.76,2008.12,49549017088.0,61345382,25362934
20140521,2001.31,2025.19,1991.06,2024.95,48415092736.0,61811547,8389414
20140522,2023.15,2041.96,2018.88,2021.29,59501662208.0,74728474,39190844
20140523,2020.11,2034.57,2017.74,2034.57,51464941568.0,63488065,10552058
20140526,2042.03,2045.38,2035.09,2041.48,59840434176.0,70281220,11338467
20140527,2039.79,2044.15,2032.84,2034.57,55920517120.0,67577889,43778296
20140528,2034.56,2052.66,2029.34,2050.23,68602224640.0,81338642,9831178
20140529,2051.84,2057.08,2039.24,2040.6,69472509952.0,81242921,50200759
20140530,2040.39,2046.96,2031.37,2039.21,62353641472.0,75148898,28246480
20140603,2039.2,2049.58,2037.3,2038.31,59296436224.0,71584124,37093720
20140604,2037.99,2038.48,2012.91,2024.83,57467547648.0,72412771,49610955
20140605,2019.44,2041.7,2016.17,2040.88,56376143872.0,67949536,7275324
20140606,2040.86,2041.57,2022.16,2029.96,55124242432.0,66021744,43450639
20140609,2024.94,2045.26,2023.2,2030.5,55139844096.0,64788317,40042793
20140610,2033.21,2052.77,2026.39,2052.53,65406103552.0,79623717,6882126
20140611,2049.13,2056.63,2045.41,2054.95,63177392128.0,74444354,25494009
20140612,2051.58,2057.1,2045.96,2051.71,69306425344.0,81711186,38994239
20140613,2049.21,2073.6,2048.62,2070.71,82546974720.0,97174806,10486535
20140616,2070.7,2087.32,2069.44,2085.98,79953076224.0,95939770,17826422
20140617,2080.48,2080.48,2064.67,2066.7,70923264000.0,87800481,50856119
20140618,2064.38,2066.91,2051.75,2055.52,70472933376.0,87245350,44630268
20140619,2054.62,2059.25,2017.65,2023.73,74628947968.0,92914274,58327121
20140620,2013.41,2027.15,2010.53,2026.67,53224267776.0,67167246,11928300
20140623,2026.23,2033.32,2022.92,2024.37,57772728320.0,70485162,18481777
20140624,2023.7,2034.71,2021.75,2033.93,61684912128.0,71214634,15008440
20140625,2030.43,2030.62,2018.36,2025.5,55989137408.0,67539610,43778309
20140626,2025.66,2040.75,2025.31,2038.68,66534273024.0,80955778,6488907
20140627,2031.91,2043.98,2025.07,2036.51,76710584320.0,97592017,15073961
20140630,2038.61,2052.34,2038.53,2048.33,80011165696.0,96666598,14287552
20140701,2051.22,2052.63,2041.94,2050.38,83499761664.0,98457409,21561929
20140702,2049.48,2060.6,2044.04,2059.42,89304981504.0,109553911,18809443
20140703,2051.63,2066.64,2048.08,2063.23,96182468608.0,122926582,17433234
20140704,2062.36,2065.08,2054.22,2059.37,83596435456.0,105008792,37290328
20140707,2058.13,2064.04,2050.89,2059.93,81471315968.0,97168754,33554855
20140708,2058.13,2064.43,2047.2,2064.02,81584447488.0,95053393,24379920
20140709,2061.63,2062.47,2037.6,2038.61,97183490048.0,113305841,54329485
20140710,2036.54,2045.53,2034.96,2038.34,84748632064.0,97943819,26083842
20140711,2033.87,2051.74,2033.0,2046.96,86253715456.0,105088083,11141903
20140714,2047.74,2067.34,2044.9,2066.65,96357015552.0,115119740,6226779
20140715,2065.9,2070.36,2059.68,2070.36,102893912064.0,124488768,29884882
20140716,2068.34,2075.49,2061.57,2067.28,102029803520.0,137128020,37880168
20140717,2062.89,2062.89,2046.19,2055.59,79106277376.0,104491812,41681208
20140718,2047.5,2067.23,2046.0,2059.07,82510266368.0,106641094,23003708
20140721,2057.77,2061.82,2049.18,2054.48,75706179584.0,93857870,38928719
20140722,2050.5,2078.08,2049.81,2075.48,98702434304.0,123191868,8454970
20140723,2074.2,2088.19,2072.23,2078.49,106702127104.0,137292211,36831609
20140724,2079.63,2107.95,2079.63,2105.06,128677986304.0,165676996,23200356
20140725,2108.71,2127.22,2106.71,2126.61,111411576832.0,142495826,10027812
20140728,2135.25,2181.5,2135.25,2177.95,180414431232.0,236185752,3998620
20140729,2179.83,2193.52,2172.1,2183.19,159282495488.0,200264257,20185719
20140730,2178.18,2194.57,2177.24,2181.24,149566554112.0,184922187,32309698
20140731,2179.54,2202.13,2173.9,2201.56,132438450176.0,164691654,11928325
20140801,2194.17,2218.79,2184.64,2185.3,151884021760.0,191475042,50528455
20140804,2190.04,2224.07,2186.92,2223.33,140088819712.0,174097403,2884531
20140805,2224.63,2226.84,2206.85,2219.95,141474529280.0,175386987,25231905
20140806,2212.0,2223.89,2192.99,2217.46,140362858496.0,177711707,30015978
20140807,2216.66,2220.57,2185.76,2187.67,137306472448.0,175233274,52297909
20140808,2188.71,2199.58,2180.6,2194.42,109728989184.0,135181443,19464830
20140811,2199.43,2225.96,2198.31,2224.65,126096842752.0,150583421,3670938
20140812,2222.7,2222.98,2210.0,2221.6,132393975808.0,154799046,29164008
20140813,2223.05,2230.99,2202.44,2222.88,146490785792.0,178062806,33620421
20140814,2221.54,2230.89,2204.38,2206.47,141706657792.0,170149123,47710450
20140815,2207.23,2230.87,2203.24,2226.73,129406910464.0,149978691,8913736
20140818,2229.8,2242.04,2228.13,2239.47,141492846592.0,163928626,7668557
20140819,2242.34,2246.02,2227.92,2245.33,155445477376.0,177744592,29950447
20140820,2241.66,2248.94,2233.89,2240.21,139628052480.0,167658383,34472356
20140821,2239.57,2240.08,2211.63,2230.46,140879626240.0,165733498,41484639
20140822,2228.97,2243.3,2225.27,2240.81,140353028096.0,160111672,19333779
20140825,2241.1,2241.55,2222.01,2229.27,134450233344.0,162119578,45220124
20140826,2225.29,2232.78,2200.62,2207.11,134123069440.0,163507424,55246998
20140827,2207.03,2216.67,2204.05,2209.47,104090411008.0,120885885,25559596
20140828,2210.48,2219.47,2194.86,2195.82,109266624512.0,124229014,44630300
20140829,2198.95,2218.7,2193.26,2217.2,93043875840.0,105202496,8717128
20140901,2220.13,2236.29,2217.68,2235.51,117215903744.0,129166583,5047167
20140902,2239.68,2267.51,2234.38,2266.05,170931781632.0,192124869,3343282
20140903,2268.39,2290.55,2268.1,2288.63,187558379520.0,212478998,17040052
20140904,2290.03,2307.7,2283.28,2306.86,179385892864.0,199489978,13632228
20140905,2311.3,2327.56,2307.45,2326.43,185839828992.0,213181917,21168755
20140909,2328.43,2331.92,2315.89,2326.53,172908494848.0,196990318,26477104
20140910,2318.5,2321.91,2306.42,2318.31,163454517248.0,189828991,30999015
20140911,2315.73,2343.59,2304.6,2311.68,197232656384.0,222221798,37486969
20140912,2308.35,2331.95,2302.77,2331.95,162102902784.0,193471540,9110337
20140915,2330.19,2340.45,2321.59,2339.14,185393627136.0,215112414,18416314
20140916,2341.03,2347.94,2293.87,2296.56,237659242496.0,302694111,58916959
20140917,2298.98,2309.05,2282.79,2307.89,159121784832.0,210842453,16843464
20140918,2303.85,2319.88,2297.93,2315.93,144518529024.0,189089045,21889656
20140919,2312.98,2331.56,2305.52,2329.45,144345448448.0,174648487,15532741
20140922,2323.55,2323.55,2284.38,2289.87,147841744896.0,175842354,51904708
20140923,2289.09,2311.53,2289.02,2309.72,135396859904.0,156855169,7340879
